ref_id,block_id,field_name,match_type,context_snippet,is_risk
37b68e26dc9effbc6a7a616959a72206,fb932bd845c2ee8c5376a0ee8baa7b74,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
45840bca1e33271fe0a01f9242198d07,fb932bd845c2ee8c5376a0ee8baa7b74,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
82feb9582e165c5352a92c202de1f5d5,fb932bd845c2ee8c5376a0ee8baa7b74,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
17f8527f2caa7b4a2334f76d0b9f358f,fb932bd845c2ee8c5376a0ee8baa7b74,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
9d421df3921dee19fa263b911647d674,fb932bd845c2ee8c5376a0ee8baa7b74,country_code,var_alias (catalog_item),catalog_item.country_code,False
5d81f5ae00e367a08775cc9baa7bf76f,fb932bd845c2ee8c5376a0ee8baa7b74,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
723bf18e4f32003f8e1746465e92ec47,fb932bd845c2ee8c5376a0ee8baa7b74,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
37b68e26dc9effbc6a7a616959a72206,fb932bd845c2ee8c5376a0ee8baa7b74,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
45840bca1e33271fe0a01f9242198d07,fb932bd845c2ee8c5376a0ee8baa7b74,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
82feb9582e165c5352a92c202de1f5d5,fb932bd845c2ee8c5376a0ee8baa7b74,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
05be2b729f624499ae0a09a00660c506,3bb0c14695b7d1c7790bd80f756928a1,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
05be2b729f624499ae0a09a00660c506,3bb0c14695b7d1c7790bd80f756928a1,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
8bfaf19c7505d8a85b45df58a62c2aa6,3bb0c14695b7d1c7790bd80f756928a1,tickets_last_30_days,var_alias (catalog_item),catalog_item.tickets_last_30_days,False
3519179ba84a5dfda9208759bb397a06,3bb0c14695b7d1c7790bd80f756928a1,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
05be2b729f624499ae0a09a00660c506,3bb0c14695b7d1c7790bd80f756928a1,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
05be2b729f624499ae0a09a00660c506,3bb0c14695b7d1c7790bd80f756928a1,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
f00a83283c7c0644564afb953937d710,e3dfd16ec82fade63accc0db3418a186,tickets_last_30_days,var_alias (catalog_item),catalog_item.tickets_last_30_days,False
9dffe2a00b1359ef85a513ff94675310,e3dfd16ec82fade63accc0db3418a186,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
a53cdd95aff5581b4ab37e20f5aeec02,e3dfd16ec82fade63accc0db3418a186,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
237a3514c645e6c4e5d1b32585dd25fd,84e9d5b8da01ab4fddd769718f60555d,oo_activation_date,var_alias (catalog_item),catalog_item.oo_activation_date,False
beb77ee256e55fd24298ddeafd284677,95aacefe5c1e9eb2269119f65b6143dd,tds_first_order_date,var_alias (catalog_item),catalog_item.tds_first_order_date,False
1e35f136ced1782258f841d222105b94,502436d6cb4d10644669c96fc57c583c,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
1e35f136ced1782258f841d222105b94,502436d6cb4d10644669c96fc57c583c,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
63a1d43ec7e3ff2c0201af4eb3d1cbf4,502436d6cb4d10644669c96fc57c583c,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
63a1d43ec7e3ff2c0201af4eb3d1cbf4,502436d6cb4d10644669c96fc57c583c,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
6e65b52f6f810813aacda554596ac15a,502436d6cb4d10644669c96fc57c583c,rma_requests_last_30_days,var_alias (catalog_item),catalog_item.rma_requests_last_30_days,False
1e35f136ced1782258f841d222105b94,502436d6cb4d10644669c96fc57c583c,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b10bd710cc9e952e61420d821e50832a,502436d6cb4d10644669c96fc57c583c,has_kds,var_alias (catalog_item),catalog_item.has_kds,False
63a1d43ec7e3ff2c0201af4eb3d1cbf4,502436d6cb4d10644669c96fc57c583c,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
de161d4e610fd47538d7d3d4e679bd3c,cf72e9cfa01805ecedf27068ee9c72aa,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
de161d4e610fd47538d7d3d4e679bd3c,cf72e9cfa01805ecedf27068ee9c72aa,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
e8b090c7e3729a68e5dec8570558e436,cf72e9cfa01805ecedf27068ee9c72aa,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
e8b090c7e3729a68e5dec8570558e436,cf72e9cfa01805ecedf27068ee9c72aa,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
580277c75770ce71ee68176068e3dfe9,cf72e9cfa01805ecedf27068ee9c72aa,rma_requests_last_30_days,var_alias (catalog_item),catalog_item.rma_requests_last_30_days,False
de161d4e610fd47538d7d3d4e679bd3c,cf72e9cfa01805ecedf27068ee9c72aa,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
6e8de736db8ac2482be773f6791639da,cf72e9cfa01805ecedf27068ee9c72aa,has_kds,var_alias (catalog_item),catalog_item.has_kds,False
e8b090c7e3729a68e5dec8570558e436,cf72e9cfa01805ecedf27068ee9c72aa,marketing_activation_date,var_alias (catalog_item),catalog_item.marketing_activation_date,False
3a5b692fd86600bbc54d0cf8dc8869c4,0a7cde5e8f67ff09759e28f1d74f70da,oo_first_order_date,var_alias (catalog_item),catalog_item.oo_first_order_date,False
076f33437ea824023d0f55d9cfcfb5e0,0fb877fff855f0b3b2ee08724fbcfeec,tickets_last_30_days,var_alias (catalog_item),catalog_item.tickets_last_30_days,False
e99a51812bf838705db05d319e99d672,0fb877fff855f0b3b2ee08724fbcfeec,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
46a22ea1bee9715725a112f58b02a914,0fb877fff855f0b3b2ee08724fbcfeec,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
c59a9b96f53ab71d1f7801e77c127c14,340c3e9aace62bc5b2ee681746e232f4,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
c59a9b96f53ab71d1f7801e77c127c14,340c3e9aace62bc5b2ee681746e232f4,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
13383653c0a04a1ce5f32f3d89d499b8,340c3e9aace62bc5b2ee681746e232f4,ads_purchased_date,var_alias (catalog_item),catalog_item.ads_purchased_date,False
13383653c0a04a1ce5f32f3d89d499b8,340c3e9aace62bc5b2ee681746e232f4,ads_purchased_date,var_alias (catalog_item),catalog_item.ads_purchased_date,False
df9c23a05b36dcf40d1a9921015381ac,340c3e9aace62bc5b2ee681746e232f4,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
30525222ed4d3f1c7041eb73d195f2c3,340c3e9aace62bc5b2ee681746e232f4,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c59a9b96f53ab71d1f7801e77c127c14,340c3e9aace62bc5b2ee681746e232f4,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
c59a9b96f53ab71d1f7801e77c127c14,340c3e9aace62bc5b2ee681746e232f4,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
13383653c0a04a1ce5f32f3d89d499b8,340c3e9aace62bc5b2ee681746e232f4,ads_purchased_date,var_alias (catalog_item),catalog_item.ads_purchased_date,False
13383653c0a04a1ce5f32f3d89d499b8,340c3e9aace62bc5b2ee681746e232f4,ads_purchased_date,var_alias (catalog_item),catalog_item.ads_purchased_date,False
9617f29ac7099f55cbbd86bfbcc7d2b8,340c3e9aace62bc5b2ee681746e232f4,ads_activation_date,var_alias (catalog_item),catalog_item.ads_activation_date,False
7f8e0b451f2a4110cd59a6da52d0ed35,340c3e9aace62bc5b2ee681746e232f4,country_code,var_alias (catalog_item),catalog_item.country_code,False
17e59c3fd649417fbecea3f48863f81d,8d34b19ac5b6a98f52be4fbfd3257e72,tickets_last_30_days,var_alias (catalog_item),catalog_item.tickets_last_30_days,False
2027cad6bdc0fb9ede411b37b62bb2eb,8d34b19ac5b6a98f52be4fbfd3257e72,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
a0904b8c7a2ca0bcd1c178188c6e1ac4,8d34b19ac5b6a98f52be4fbfd3257e72,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
0a30db743ad5407d09e8f2fa868a94c2,fe6781827c80ae821f2248b14bfbf4ff,has_ads,var_alias (catalog_item),catalog_item.has_ads,False
5cadbfca943b60f96c8126a7b95a97dd,3b240fefefead600aa85ff18423b2ce8,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5cadbfca943b60f96c8126a7b95a97dd,3b240fefefead600aa85ff18423b2ce8,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
f7809d7196477422581f83b6dab1bb7f,3b240fefefead600aa85ff18423b2ce8,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
f7809d7196477422581f83b6dab1bb7f,3b240fefefead600aa85ff18423b2ce8,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
1928b660799f7a03e33f1b5ee0c207f8,3b240fefefead600aa85ff18423b2ce8,country_code,var_alias (catalog_item),catalog_item.country_code,False
f02f62eeeecf8da1cabd3da13a3aba3c,3b240fefefead600aa85ff18423b2ce8,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
5cadbfca943b60f96c8126a7b95a97dd,3b240fefefead600aa85ff18423b2ce8,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5cadbfca943b60f96c8126a7b95a97dd,3b240fefefead600aa85ff18423b2ce8,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
f7809d7196477422581f83b6dab1bb7f,3b240fefefead600aa85ff18423b2ce8,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
8d65b36f96ad1fb1234a99ed3f873033,3b240fefefead600aa85ff18423b2ce8,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
9a8e8bb073cf8cdabd93e8e8fbec92bb,3b240fefefead600aa85ff18423b2ce8,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
376246f9ee9fb8305e9b81900f532a1a,4fa19e678b7dbb31f45d1b774160eaa9,location_guid,where_clause,"where: ""location_guid""",True
376246f9ee9fb8305e9b81900f532a1a,4fa19e678b7dbb31f45d1b774160eaa9,location_guid,where_clause,"where: ""location_guid""",True
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
88409e32544489055889cb4ecdc0eafe,4fa19e678b7dbb31f45d1b774160eaa9,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c3b49ebf67ece644761164e1369909dc,4fa19e678b7dbb31f45d1b774160eaa9,country_code,var_alias (catalog_item),catalog_item.country_code,False
c7797154d79f7aa823a26073cc059ae5,4fa19e678b7dbb31f45d1b774160eaa9,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
fdc56e361ff2face94e6c583334f01a3,4fa19e678b7dbb31f45d1b774160eaa9,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
d73633c3343999df2ec68bcd722b3c07,4fa19e678b7dbb31f45d1b774160eaa9,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
88409e32544489055889cb4ecdc0eafe,4fa19e678b7dbb31f45d1b774160eaa9,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c3b49ebf67ece644761164e1369909dc,4fa19e678b7dbb31f45d1b774160eaa9,country_code,var_alias (catalog_item),catalog_item.country_code,False
c7797154d79f7aa823a26073cc059ae5,4fa19e678b7dbb31f45d1b774160eaa9,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
fdc56e361ff2face94e6c583334f01a3,4fa19e678b7dbb31f45d1b774160eaa9,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
d73633c3343999df2ec68bcd722b3c07,4fa19e678b7dbb31f45d1b774160eaa9,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
88409e32544489055889cb4ecdc0eafe,4fa19e678b7dbb31f45d1b774160eaa9,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c3b49ebf67ece644761164e1369909dc,4fa19e678b7dbb31f45d1b774160eaa9,country_code,var_alias (catalog_item),catalog_item.country_code,False
c7797154d79f7aa823a26073cc059ae5,4fa19e678b7dbb31f45d1b774160eaa9,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
892e45ee2a0bdaeefb98c3a9a37f0bf5,4fa19e678b7dbb31f45d1b774160eaa9,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
35ce241c86c13fde89add946e221b0b7,4fa19e678b7dbb31f45d1b774160eaa9,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
fdc56e361ff2face94e6c583334f01a3,4fa19e678b7dbb31f45d1b774160eaa9,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
d73633c3343999df2ec68bcd722b3c07,4fa19e678b7dbb31f45d1b774160eaa9,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
237c9ce32efec49d217ac23ca5f09d53,34978435296178d345ee861a00fc4e15,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
237c9ce32efec49d217ac23ca5f09d53,34978435296178d345ee861a00fc4e15,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
010ee91413d3b56f1c71181f5a2e6bde,34978435296178d345ee861a00fc4e15,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
010ee91413d3b56f1c71181f5a2e6bde,34978435296178d345ee861a00fc4e15,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
77b663249be68fedf18c3de19f9b721c,34978435296178d345ee861a00fc4e15,country_code,var_alias (catalog_item),catalog_item.country_code,False
ca8f18b79e3bd14841444482838b9366,34978435296178d345ee861a00fc4e15,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
237c9ce32efec49d217ac23ca5f09d53,34978435296178d345ee861a00fc4e15,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
237c9ce32efec49d217ac23ca5f09d53,34978435296178d345ee861a00fc4e15,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
010ee91413d3b56f1c71181f5a2e6bde,34978435296178d345ee861a00fc4e15,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
c1221380ca636a2bc03b7272a038ff1f,34978435296178d345ee861a00fc4e15,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
25021934d6ca7ca3d37cefbc82fb1e31,34978435296178d345ee861a00fc4e15,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
58fc65c2254ab8aa572bf475c2151fd3,bef9eefda7e13940257cd55d6b3c3dcf,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
58fc65c2254ab8aa572bf475c2151fd3,bef9eefda7e13940257cd55d6b3c3dcf,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
884b6dfb1ee8f8cb64c0ce97045f9405,bef9eefda7e13940257cd55d6b3c3dcf,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
884b6dfb1ee8f8cb64c0ce97045f9405,bef9eefda7e13940257cd55d6b3c3dcf,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
3b12c906be5507d57252416f61311847,bef9eefda7e13940257cd55d6b3c3dcf,country_code,var_alias (catalog_item),catalog_item.country_code,False
82588a85865d23c7dd21dcb8b3693b92,bef9eefda7e13940257cd55d6b3c3dcf,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
82588a85865d23c7dd21dcb8b3693b92,bef9eefda7e13940257cd55d6b3c3dcf,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
58fc65c2254ab8aa572bf475c2151fd3,bef9eefda7e13940257cd55d6b3c3dcf,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
58fc65c2254ab8aa572bf475c2151fd3,bef9eefda7e13940257cd55d6b3c3dcf,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
884b6dfb1ee8f8cb64c0ce97045f9405,bef9eefda7e13940257cd55d6b3c3dcf,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
66600f3c9f6cad72f4c0f08502c04c05,bef9eefda7e13940257cd55d6b3c3dcf,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
12cdf8402e659d6f4e51f26c4e3747f7,bef9eefda7e13940257cd55d6b3c3dcf,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
b2e9dbe39d946cf1daccbf71d108edb7,784e6deae0a6d0e34f59894f4b87b989,location_guid,where_clause,"where: ""location_guid""",True
b2e9dbe39d946cf1daccbf71d108edb7,784e6deae0a6d0e34f59894f4b87b989,location_guid,where_clause,"where: ""location_guid""",True
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
3a098c1ea2b2e08b63c52eb3bb5d85ac,784e6deae0a6d0e34f59894f4b87b989,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
bc9971963b490d33261efd299c5a01d4,784e6deae0a6d0e34f59894f4b87b989,country_code,var_alias (catalog_item),catalog_item.country_code,False
378f7d7ec409afc6528f9113bc2c8fe8,784e6deae0a6d0e34f59894f4b87b989,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
a2dadeefe863564e0160c50d1d9f9e6e,784e6deae0a6d0e34f59894f4b87b989,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
74625703bb1a5e89e454a36c8788497e,784e6deae0a6d0e34f59894f4b87b989,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
3a098c1ea2b2e08b63c52eb3bb5d85ac,784e6deae0a6d0e34f59894f4b87b989,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
bc9971963b490d33261efd299c5a01d4,784e6deae0a6d0e34f59894f4b87b989,country_code,var_alias (catalog_item),catalog_item.country_code,False
378f7d7ec409afc6528f9113bc2c8fe8,784e6deae0a6d0e34f59894f4b87b989,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
a2dadeefe863564e0160c50d1d9f9e6e,784e6deae0a6d0e34f59894f4b87b989,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
74625703bb1a5e89e454a36c8788497e,784e6deae0a6d0e34f59894f4b87b989,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
3a098c1ea2b2e08b63c52eb3bb5d85ac,784e6deae0a6d0e34f59894f4b87b989,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
bc9971963b490d33261efd299c5a01d4,784e6deae0a6d0e34f59894f4b87b989,country_code,var_alias (catalog_item),catalog_item.country_code,False
378f7d7ec409afc6528f9113bc2c8fe8,784e6deae0a6d0e34f59894f4b87b989,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
670c1ae4a03f85fe2d0130fdef77cc08,784e6deae0a6d0e34f59894f4b87b989,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
b1f8a1a29ca7860c687764a01735b248,784e6deae0a6d0e34f59894f4b87b989,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
a2dadeefe863564e0160c50d1d9f9e6e,784e6deae0a6d0e34f59894f4b87b989,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
74625703bb1a5e89e454a36c8788497e,784e6deae0a6d0e34f59894f4b87b989,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
c7ceb6575ef0332e31f95a5472200916,a2d97131eea5d3446a139326e39bf757,location_guid,where_clause,"where: ""location_guid""",True
c7ceb6575ef0332e31f95a5472200916,a2d97131eea5d3446a139326e39bf757,location_guid,where_clause,"where: ""location_guid""",True
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
92bcce5646f74cc72771d73ab7d1a490,a2d97131eea5d3446a139326e39bf757,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c0f8c9809f5d5f10acc0573e7170b9a4,a2d97131eea5d3446a139326e39bf757,country_code,var_alias (catalog_item),catalog_item.country_code,False
cd10b94d29966aa16ff9f5463aeef0e3,a2d97131eea5d3446a139326e39bf757,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
5ed2776b1754e5ea625b6937c13452b8,a2d97131eea5d3446a139326e39bf757,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
9ff22de5f5ed58ad4291d6585f992557,a2d97131eea5d3446a139326e39bf757,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
92bcce5646f74cc72771d73ab7d1a490,a2d97131eea5d3446a139326e39bf757,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
c0f8c9809f5d5f10acc0573e7170b9a4,a2d97131eea5d3446a139326e39bf757,country_code,var_alias (catalog_item),catalog_item.country_code,False
cd10b94d29966aa16ff9f5463aeef0e3,a2d97131eea5d3446a139326e39bf757,is_managed,var_alias (catalog_item),catalog_item.is_managed,False
61e855764921e6336371041b2352b3cd,a2d97131eea5d3446a139326e39bf757,go_live_date,var_alias (catalog_item),catalog_item.go_live_date,False
5ab24f69f9eac7c9fd69e7d5916076e9,a2d97131eea5d3446a139326e39bf757,branded_mobile_app_purchased_date,var_alias (catalog_item),catalog_item.branded_mobile_app_purchased_date,False
5ed2776b1754e5ea625b6937c13452b8,a2d97131eea5d3446a139326e39bf757,products_purchased,var_alias (catalog_item),catalog_item.products_purchased,False
9ff22de5f5ed58ad4291d6585f992557,a2d97131eea5d3446a139326e39bf757,churn_date,var_alias (catalog_item),catalog_item.churn_date,False
92bcce5646f74cc72771d73ab7d1a490,a2d97131eea5d3446a139326e39bf757,account_segment,var_alias (catalog_item),catalog_item.account_segment,False
